             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          38273448  gpu_ss11  P4362B1   chakra PD       0:00      8 (Dependency)
          38273447  gpu_ss11  C4362B0   chakra PD       0:00      8 (Dependency)
          38273445  gpu_ss11  P4362B0   chakra PD       0:00      8 (Dependency)
          38273444  gpu_ss11  C4350B3   chakra PD       0:00      8 (Dependency)
          38273443  gpu_ss11  P4350B3   chakra PD       0:00      8 (Dependency)
          38273442  gpu_ss11  C4350B2   chakra PD       0:00      8 (Dependency)
          38273441  gpu_ss11  P4350B2   chakra PD       0:00      8 (Dependency)
          38273440  gpu_ss11  C4350B1   chakra PD       0:00      8 (Dependency)
          38273439  gpu_ss11  P4350B1   chakra PD       0:00      8 (Dependency)
          38273438  gpu_ss11  C4350B0   chakra PD       0:00      8 (Dependency)
          38273435  gpu_ss11  P4350B0   chakra PD       0:00      8 (Dependency)
          38273434  gpu_ss11  C4338B3   chakra PD       0:00      8 (Dependency)
          38273433  gpu_ss11  P4338B3   chakra PD       0:00      8 (Dependency)
          38273430  gpu_ss11  C4338B2   chakra PD       0:00      8 (Dependency)
          38273429  gpu_ss11  P4338B2   chakra PD       0:00      8 (Dependency)
          38273428  gpu_ss11  C4338B1   chakra PD       0:00      8 (Dependency)
          38273426  gpu_ss11  P4338B1   chakra PD       0:00      8 (Dependency)
          38273424  gpu_ss11  C4338B0   chakra PD       0:00      8 (Dependency)
          38273423  gpu_ss11  P4338B0   chakra PD       0:00      8 (Dependency)
          38273421  gpu_ss11  C4326B3   chakra PD       0:00      8 (Dependency)
          38273419  gpu_ss11  P4326B3   chakra PD       0:00      8 (Dependency)
          38273418  gpu_ss11  C4326B2   chakra PD       0:00      8 (Dependency)
          38273417  gpu_ss11  P4326B2   chakra PD       0:00      8 (Dependency)
          38273416  gpu_ss11  C4326B1   chakra PD       0:00      8 (Dependency)
          38273415  gpu_ss11  P4326B1   chakra PD       0:00      8 (Dependency)
          38273414  gpu_ss11  C4326B0   chakra PD       0:00      8 (Dependency)
          38273413  gpu_ss11  P4326B0   chakra PD       0:00      8 (Dependency)
          38273412  gpu_ss11  C4314B3   chakra PD       0:00      8 (Dependency)
          38273411  gpu_ss11  P4314B3   chakra PD       0:00      8 (Dependency)
          38273410  gpu_ss11  C4314B2   chakra PD       0:00      8 (Dependency)
          38273409  gpu_ss11  P4314B2   chakra PD       0:00      8 (Dependency)
          38273408  gpu_ss11  C4314B1   chakra PD       0:00      8 (Dependency)
          38273407  gpu_ss11  P4314B1   chakra PD       0:00      8 (Dependency)
          38273406  gpu_ss11  C4314B0   chakra PD       0:00      8 (Dependency)
          38273402  gpu_ss11  P4314B0   chakra PD       0:00      8 (Dependency)
          38273401  gpu_ss11  C4302B3   chakra PD       0:00      8 (Dependency)
          38273400  gpu_ss11  P4302B3   chakra PD       0:00      8 (Dependency)
          38273399  gpu_ss11  C4302B2   chakra PD       0:00      8 (Dependency)
          38273369  gpu_ss11  P4302B2   chakra PD       0:00      8 (Dependency)
          38273368  gpu_ss11  C4302B1   chakra PD       0:00      8 (Dependency)
          38273367  gpu_ss11  P4302B1   chakra PD       0:00      8 (Dependency)
          38273366  gpu_ss11  C4302B0   chakra PD       0:00      8 (Dependency)
          38273365  gpu_ss11  P4302B0   chakra PD       0:00      8 (Dependency)
          38273364  gpu_ss11  C4290B3   chakra PD       0:00      8 (Dependency)
          38273363  gpu_ss11  P4290B3   chakra PD       0:00      8 (Dependency)
          38273362  gpu_ss11  C4290B2   chakra PD       0:00      8 (Dependency)
          38273361  gpu_ss11  P4290B2   chakra PD       0:00      8 (Dependency)
          38273360  gpu_ss11  C4290B1   chakra PD       0:00      8 (Dependency)
          38273359  gpu_ss11  P4290B1   chakra PD       0:00      8 (Dependency)
          38273358  gpu_ss11  C4290B0   chakra PD       0:00      8 (Dependency)
          38273357  gpu_ss11  P4290B0   chakra PD       0:00      8 (Dependency)
          38273356  gpu_ss11  C4278B3   chakra PD       0:00      8 (Dependency)
          38273354  gpu_ss11  P4278B3   chakra PD       0:00      8 (Dependency)
          38273353  gpu_ss11  C4278B2   chakra PD       0:00      8 (Dependency)
          38273352  gpu_ss11  P4278B2   chakra PD       0:00      8 (Dependency)
          38273351  gpu_ss11  C4278B1   chakra PD       0:00      8 (Dependency)
          38273350  gpu_ss11  P4278B1   chakra PD       0:00      8 (Dependency)
          38273349  gpu_ss11  C4278B0   chakra PD       0:00      8 (Dependency)
          38273347  gpu_ss11  P4278B0   chakra PD       0:00      8 (Dependency)
          38273345  gpu_ss11  C4266B3   chakra PD       0:00      8 (Dependency)
          38273344  gpu_ss11  P4266B3   chakra PD       0:00      8 (Dependency)
          38273343  gpu_ss11  C4266B2   chakra PD       0:00      8 (Dependency)
          38273342  gpu_ss11  P4266B2   chakra PD       0:00      8 (Dependency)
          38273341  gpu_ss11  C4266B1   chakra PD       0:00      8 (Dependency)
          38273340  gpu_ss11  P4266B1   chakra PD       0:00      8 (Dependency)
          38273339  gpu_ss11  C4266B0   chakra PD       0:00      8 (Dependency)
          38273338  gpu_ss11  P4266B0   chakra PD       0:00      8 (Dependency)
          38273337  gpu_ss11  C4254B3   chakra PD       0:00      8 (Dependency)
          38273336  gpu_ss11  P4254B3   chakra PD       0:00      8 (Dependency)
          38273335  gpu_ss11  C4254B2   chakra PD       0:00      8 (Dependency)
          38273333  gpu_ss11  P4254B2   chakra PD       0:00      8 (Dependency)
          38273332  gpu_ss11  C4254B1   chakra PD       0:00      8 (Dependency)
          38273331  gpu_ss11  P4254B1   chakra PD       0:00      8 (Dependency)
          38273330  gpu_ss11  C4254B0   chakra PD       0:00      8 (Dependency)
          38273328  gpu_ss11  P4254B0   chakra PD       0:00      8 (Dependency)
          38273327  gpu_ss11  C4242B3   chakra PD       0:00      8 (Dependency)
          38273326  gpu_ss11  P4242B3   chakra PD       0:00      8 (Dependency)
          38273324  gpu_ss11  C4242B2   chakra PD       0:00      8 (Dependency)
          38273323  gpu_ss11  P4242B2   chakra PD       0:00      8 (Dependency)
          38273322  gpu_ss11  C4242B1   chakra PD       0:00      8 (Dependency)
          38273321  gpu_ss11  P4242B1   chakra PD       0:00      8 (Dependency)
          38273320  gpu_ss11  C4242B0   chakra PD       0:00      8 (Dependency)
          38273318  gpu_ss11  P4242B0   chakra PD       0:00      8 (Dependency)
          38273317  gpu_ss11  C4230B3   chakra PD       0:00      8 (Dependency)
          38273315  gpu_ss11  P4230B3   chakra PD       0:00      8 (Dependency)
          38273314  gpu_ss11  C4230B2   chakra PD       0:00      8 (Dependency)
          38273313  gpu_ss11  P4230B2   chakra PD       0:00      8 (Dependency)
          38273312  gpu_ss11  C4230B1   chakra PD       0:00      8 (Dependency)
          38273311  gpu_ss11  P4230B1   chakra PD       0:00      8 (Dependency)
          38273310  gpu_ss11  C4230B0   chakra PD       0:00      8 (Dependency)
          38273309  gpu_ss11  P4230B0   chakra PD       0:00      8 (Dependency)
          38273308  gpu_ss11  C4218B3   chakra PD       0:00      8 (Dependency)
          38273307  gpu_ss11  P4218B3   chakra PD       0:00      8 (Dependency)
          38273306  gpu_ss11  C4218B2   chakra PD       0:00      8 (Dependency)
          38273304  gpu_ss11  P4218B2   chakra PD       0:00      8 (Dependency)
          38273302  gpu_ss11  C4218B1   chakra PD       0:00      8 (Dependency)
          38273299  gpu_ss11  P4218B1   chakra PD       0:00      8 (Dependency)
          38273298  gpu_ss11  C4218B0   chakra PD       0:00      8 (Dependency)
          38273296  gpu_ss11  P4218B0   chakra PD       0:00      8 (Dependency)
          38273295  gpu_ss11  C4206B3   chakra PD       0:00      8 (Dependency)
          38273294  gpu_ss11  P4206B3   chakra PD       0:00      8 (Dependency)
          38273293  gpu_ss11  C4206B2   chakra PD       0:00      8 (Dependency)
          38273292  gpu_ss11  P4206B2   chakra PD       0:00      8 (Dependency)
          38273291  gpu_ss11  C4206B1   chakra PD       0:00      8 (Dependency)
          38273290  gpu_ss11  P4206B1   chakra PD       0:00      8 (Dependency)
          38273289  gpu_ss11  C4206B0   chakra PD       0:00      8 (Dependency)
          38273288  gpu_ss11  P4206B0   chakra PD       0:00      8 (Dependency)
          38273286  gpu_ss11  C4194B3   chakra PD       0:00      8 (Dependency)
          38273285  gpu_ss11  P4194B3   chakra PD       0:00      8 (Dependency)
          38273284  gpu_ss11  C4194B2   chakra PD       0:00      8 (Dependency)
          38273283  gpu_ss11  P4194B2   chakra PD       0:00      8 (Dependency)
          38273282  gpu_ss11  C4194B1   chakra PD       0:00      8 (Dependency)
          38273281  gpu_ss11  P4194B1   chakra PD       0:00      8 (Dependency)
          38273280  gpu_ss11  C4194B0   chakra PD       0:00      8 (Dependency)
          38273279  gpu_ss11  P4194B0   chakra PD       0:00      8 (Dependency)
          38273278  gpu_ss11  C4182B3   chakra PD       0:00      8 (Dependency)
          38273277  gpu_ss11  P4182B3   chakra PD       0:00      8 (Dependency)
          38273276  gpu_ss11  C4182B2   chakra PD       0:00      8 (Dependency)
          38273274  gpu_ss11  P4182B2   chakra PD       0:00      8 (Dependency)
          38273273  gpu_ss11  C4182B1   chakra PD       0:00      8 (Dependency)
          38273272  gpu_ss11  P4182B1   chakra PD       0:00      8 (Dependency)
          38273271  gpu_ss11  C4182B0   chakra PD       0:00      8 (Dependency)
          38273270  gpu_ss11  P4182B0   chakra PD       0:00      8 (Dependency)
          38273269  gpu_ss11  C4170B3   chakra PD       0:00      8 (Dependency)
          38273268  gpu_ss11  P4170B3   chakra PD       0:00      8 (Dependency)
          38273267  gpu_ss11  C4170B2   chakra PD       0:00      8 (Dependency)
          38273266  gpu_ss11  P4170B2   chakra PD       0:00      8 (Dependency)
          38273265  gpu_ss11  C4170B1   chakra PD       0:00      8 (Dependency)
          38273264  gpu_ss11  P4170B1   chakra PD       0:00      8 (Dependency)
          38273263  gpu_ss11  C4170B0   chakra PD       0:00      8 (Dependency)
          38273262  gpu_ss11  P4170B0   chakra PD       0:00      8 (Dependency)
          38273261  gpu_ss11  C4158B3   chakra PD       0:00      8 (Dependency)
          38273260  gpu_ss11  P4158B3   chakra PD       0:00      8 (Dependency)
          38273259  gpu_ss11  C4158B2   chakra PD       0:00      8 (Dependency)
          38273257  gpu_ss11  P4158B2   chakra PD       0:00      8 (Dependency)
          38273255  gpu_ss11  C4158B1   chakra PD       0:00      8 (Dependency)
          38273254  gpu_ss11  P4158B1   chakra PD       0:00      8 (Dependency)
          38273253  gpu_ss11  C4158B0   chakra PD       0:00      8 (Dependency)
          38273252  gpu_ss11  P4158B0   chakra PD       0:00      8 (Dependency)
          38273251  gpu_ss11  C4146B3   chakra PD       0:00      8 (Dependency)
          38273250  gpu_ss11  P4146B3   chakra PD       0:00      8 (Dependency)
          38273249  gpu_ss11  C4146B2   chakra PD       0:00      8 (Dependency)
          38273248  gpu_ss11  P4146B2   chakra PD       0:00      8 (Dependency)
          38273246  gpu_ss11  C4146B1   chakra PD       0:00      8 (Dependency)
          38273245  gpu_ss11  P4146B1   chakra PD       0:00      8 (Dependency)
          38273244  gpu_ss11 vasp_job rebarchm PD       0:00      5 (Priority)
          38273243  gpu_ss11  C4146B0   chakra PD       0:00      8 (Dependency)
          38273242  gpu_ss11  P4146B0   chakra PD       0:00      8 (Dependency)
          38273241  gpu_ss11  C4134B3   chakra PD       0:00      8 (Dependency)
          38273240  gpu_ss11  P4134B3   chakra PD       0:00      8 (Dependency)
          38273239  gpu_ss11  C4134B2   chakra PD       0:00      8 (Dependency)
          38273238  gpu_ss11  P4134B2   chakra PD       0:00      8 (Dependency)
          38273237  gpu_ss11  C4134B1   chakra PD       0:00      8 (Dependency)
          38273236  gpu_ss11  P4134B1   chakra PD       0:00      8 (Dependency)
          38273235  gpu_ss11  C4134B0   chakra PD       0:00      8 (Dependency)
          38273234  gpu_ss11  P4134B0   chakra PD       0:00      8 (Dependency)
          38273233  gpu_ss11  C4122B3   chakra PD       0:00      8 (Dependency)
          38273231  gpu_ss11  P4122B3   chakra PD       0:00      8 (Dependency)
          38273230  gpu_ss11  C4122B2   chakra PD       0:00      8 (Dependency)
          38273229  gpu_ss11  P4122B2   chakra PD       0:00      8 (Dependency)
          38273228  gpu_ss11  C4122B1   chakra PD       0:00      8 (Dependency)
          38273227  gpu_ss11  P4122B1   chakra PD       0:00      8 (Dependency)
          38273226  gpu_ss11  C4122B0   chakra PD       0:00      8 (Dependency)
          38273224  gpu_ss11  P4122B0   chakra PD       0:00      8 (Dependency)
          38273222  gpu_ss11  C4110B3   chakra PD       0:00      8 (Dependency)
          38273221  gpu_ss11  P4110B3   chakra PD       0:00      8 (Dependency)
          38273220  gpu_ss11  C4110B2   chakra PD       0:00      8 (Dependency)
          38273219  gpu_ss11  P4110B2   chakra PD       0:00      8 (Dependency)
          38273217  gpu_ss11  C4110B1   chakra PD       0:00      8 (Dependency)
          38273216  gpu_ss11  P4110B1   chakra PD       0:00      8 (Dependency)
          38273215  gpu_ss11  C4110B0   chakra PD       0:00      8 (Dependency)
          38273213  gpu_ss11  P4110B0   chakra PD       0:00      8 (Dependency)
          38273212  gpu_ss11  C4098B3   chakra PD       0:00      8 (Dependency)
          38273211  gpu_ss11  P4098B3   chakra PD       0:00      8 (Dependency)
          38273210  gpu_ss11  C4098B2   chakra PD       0:00      8 (Dependency)
          38273209  gpu_ss11  P4098B2   chakra PD       0:00      8 (Dependency)
          38273208  gpu_ss11  C4098B1   chakra PD       0:00      8 (Dependency)
          38273207  gpu_ss11  P4098B1   chakra PD       0:00      8 (Dependency)
          38273206  gpu_ss11  C4098B0   chakra PD       0:00      8 (Dependency)
          38273205  gpu_ss11  P4098B0   chakra PD       0:00      8 (Dependency)
          38273204  gpu_ss11  C4086B3   chakra PD       0:00      8 (Dependency)
          38273203  gpu_ss11  P4086B3   chakra PD       0:00      8 (Dependency)
          38273202  gpu_ss11  C4086B2   chakra PD       0:00      8 (Dependency)
          38273201  gpu_ss11  P4086B2   chakra PD       0:00      8 (Dependency)
          38273199  gpu_ss11  C4086B1   chakra PD       0:00      8 (Dependency)
          38273198  gpu_ss11  P4086B1   chakra PD       0:00      8 (Dependency)
          38273197  gpu_ss11  C4086B0   chakra PD       0:00      8 (Dependency)
          38273196  gpu_ss11  P4086B0   chakra PD       0:00      8 (Dependency)
          38273195  gpu_ss11  C4074B3   chakra PD       0:00      8 (Dependency)
          38273194  gpu_ss11  P4074B3   chakra PD       0:00      8 (Dependency)
          38273193  gpu_ss11  C4074B2   chakra PD       0:00      8 (Dependency)
          38273191  gpu_ss11  P4074B2   chakra PD       0:00      8 (Dependency)
          38273190  gpu_ss11  C4074B1   chakra PD       0:00      8 (Dependency)
          38273189  gpu_ss11  P4074B1   chakra PD       0:00      8 (Dependency)
          38273188  gpu_ss11  C4074B0   chakra PD       0:00      8 (Dependency)
          38273187  gpu_ss11  P4074B0   chakra PD       0:00      8 (Dependency)
          38273186  gpu_ss11  C4062B3   chakra PD       0:00      8 (Dependency)
          38273185  gpu_ss11  P4062B3   chakra PD       0:00      8 (Dependency)
          38273183  gpu_ss11  C4062B2   chakra PD       0:00      8 (Dependency)
          38273182  gpu_ss11  P4062B2   chakra PD       0:00      8 (Dependency)
          38273181  gpu_ss11  C4062B1   chakra PD       0:00      8 (Dependency)
          38273179  gpu_ss11  P4062B1   chakra PD       0:00      8 (Dependency)
